e,c,x,y,Chi,SN,Sharp,Round,MA,Crowd,T,Counts,Bkgrd,inst_vega_mag1,m_V,mag1_err,Chi.1,SN.1,Sharp.1,Round.1,Crowd.1,FWHM,Ellip,PSFa,PSFb,PSFc,Eflag,Counts.1,Bkgrd.1,inst_vega_mag2,m_I,mag2_err,Chi.2,SN.2,Sharp.2,Round.2,Crowd.2,FWHM.1,Ellip.1,PSFa.1,PSFb.1,PSFc.1,Eflag.1
0.0,1.0,3707.87,2130.45,1.15,127.7,-0.016,0.016,125.0,0.042,1.0,33477.9,3043.14,25.919,26.399,0.015,1.12,73.4,-0.018,0.021,0.034,1.0,0.0,1.0,1.0,0.0,0.0,48927.5,1615.35,24.306,24.296,0.01,1.18,104.4,-0.013,0.012,0.051,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4009.03,1957.79,1.27,122.4,-0.001,0.153,100.0,0.256,1.0,41141.4,2829.8,25.696,26.094,0.013,1.28,82.2,-0.003,0.202,0.323,1.0,0.0,1.0,1.0,0.0,0.0,44061.8,1501.59,24.42,24.411,0.012,1.26,90.6,0.002,0.094,0.178,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2477.25,214.62,1.14,129.7,-0.021,0.105,15.0,0.085,1.0,40126.6,3034.43,25.726,26.13,0.013,1.09,84.9,-0.02,0.127,0.088,1.0,0.0,1.0,1.0,0.0,0.0,43845.1,1615.46,24.428,24.418,0.011,1.19,98.1,-0.022,0.081,0.083,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3469.48,2258.99,1.93,84.6,-0.003,0.139,85.0,0.189,1.0,57507.4,2535.19,25.343,25.361,0.014,1.37,77.5,0.007,0.165,0.172,1.0,0.0,1.0,1.0,0.0,0.0,20940.6,1344.67,25.234,25.227,0.032,2.89,34.0,-0.03,0.072,0.237,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3753.65,1620.58,1.37,125.0,-0.013,0.128,100.0,0.128,1.0,60082.2,3009.0,25.286,25.293,0.01,1.36,111.2,-0.006,0.162,0.116,1.0,0.0,1.0,1.0,0.0,0.0,20842.9,1600.64,25.232,25.226,0.019,1.39,56.7,-0.026,0.067,0.152,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4028.91,1978.26,1.22,105.6,-0.007,0.133,85.0,0.158,1.0,58134.2,2829.58,25.325,25.325,0.012,1.26,91.0,0.002,0.138,0.115,1.0,0.0,1.0,1.0,0.0,0.0,19379.3,1494.45,25.309,25.302,0.034,1.15,31.9,-0.011,0.165,0.167,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3328.19,2122.36,1.29,126.8,0.003,0.057,85.0,0.059,1.0,38814.7,2888.82,25.759,26.164,0.013,1.29,82.5,-0.003,0.05,0.066,1.0,0.0,1.0,1.0,0.0,0.0,42610.9,1552.33,24.456,24.446,0.011,1.29,96.2,0.009,0.065,0.053,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3237.21,1167.78,1.31,12.8,-0.082,1.782,150.0,1.053,1.0,2023.6,3014.37,28.96,29.415,0.171,1.23,6.3,-0.091,0.866,1.389,1.0,0.0,1.0,1.0,0.0,0.0,2672.7,1570.62,27.456,27.446,0.111,1.38,9.8,-0.076,2.439,1.214,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3601.07,2148.19,1.33,118.8,-0.025,0.038,135.0,0.095,1.0,50619.6,2936.83,25.471,25.672,0.012,1.46,94.4,-0.039,0.04,0.094,1.0,0.0,1.0,1.0,0.0,2.0,30856.9,1560.89,24.805,24.797,0.015,1.12,71.6,-0.005,0.035,0.101,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3306.2,935.31,1.59,115.3,-0.041,0.022,175.0,0.307,1.0,53564.7,3133.08,25.412,25.481,0.011,1.63,98.7,-0.04,0.069,0.295,1.0,0.0,1.0,1.0,0.0,0.0,23559.5,1665.07,25.101,25.094,0.018,1.52,59.6,-0.043,-0.054,0.327,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3765.68,1866.16,1.38,117.1,-0.011,0.077,75.0,0.224,1.0,58316.0,2742.91,25.32,25.332,0.011,1.38,102.4,-0.005,0.049,0.186,1.0,0.0,1.0,1.0,0.0,2.0,20721.9,1423.74,25.237,25.231,0.019,1.38,56.5,-0.019,0.119,0.286,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3855.89,1006.16,1.14,125.3,-0.007,0.013,125.0,0.034,1.0,40673.7,2995.3,25.71,26.078,0.013,1.08,85.8,-0.007,-0.003,0.034,1.0,0.0,1.0,1.0,0.0,0.0,39455.2,1586.52,24.541,24.532,0.012,1.2,91.3,-0.008,0.032,0.034,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3473.04,2265.35,1.96,78.8,-0.058,0.063,25.0,0.132,1.0,49759.3,2546.39,25.5,25.579,0.015,1.63,70.7,-0.056,0.01,0.112,1.0,0.0,1.0,1.0,0.0,0.0,22985.7,1367.15,25.133,25.126,0.034,2.71,32.4,-0.058,0.236,0.179,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3233.86,1034.81,1.28,111.1,-0.029,0.069,40.0,0.219,1.0,49340.2,3183.62,25.5,25.689,0.013,1.25,85.5,-0.031,0.099,0.228,1.0,0.0,1.0,1.0,0.0,2.0,29215.2,1708.77,24.867,24.859,0.015,1.31,70.3,-0.028,0.035,0.213,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3447.96,1953.39,1.24,105.6,-0.03,0.081,15.0,0.359,1.0,49100.5,2956.37,25.504,25.665,0.013,1.28,85.1,-0.028,0.116,0.377,1.0,0.0,1.0,1.0,0.0,2.0,27254.0,1559.19,24.941,24.933,0.018,1.17,61.2,-0.033,0.029,0.345,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3985.66,1985.5,1.19,123.6,-0.015,0.025,40.0,0.076,1.0,47682.9,2889.68,25.536,25.766,0.011,1.17,95.8,-0.006,0.01,0.081,1.0,0.0,1.0,1.0,0.0,0.0,31196.6,1521.22,24.794,24.786,0.014,1.22,78.1,-0.027,0.045,0.069,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3529.38,2048.12,1.15,120.7,-0.008,0.091,105.0,0.024,1.0,30455.5,2972.27,26.022,26.498,0.016,1.14,69.1,-0.008,0.1,0.03,1.0,0.0,1.0,1.0,0.0,0.0,43746.8,1585.32,24.427,24.417,0.011,1.16,98.9,-0.007,0.082,0.02,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3652.39,2086.3,1.65,114.1,0.059,0.279,45.0,0.211,1.0,30790.0,3023.07,26.01,26.475,0.017,1.67,65.4,0.116,0.5,0.291,1.0,0.0,1.0,1.0,0.0,0.0,42262.6,1589.27,24.465,24.455,0.012,1.64,93.4,0.007,0.08,0.143,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3696.9,1280.77,1.14,112.6,-0.001,0.058,25.0,0.073,1.0,53623.7,3081.71,25.409,25.441,0.011,1.09,97.5,-0.004,0.025,0.06,1.0,0.0,1.0,1.0,0.0,2.0,20701.2,1620.91,25.24,25.234,0.019,1.2,55.7,0.003,0.109,0.093,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3882.42,2262.47,2.14,48.7,-0.004,0.19,135.0,0.25,1.0,59313.2,2639.96,25.306,25.329,0.023,2.34,48.0,0.06,0.138,0.09,1.0,0.0,1.0,1.0,0.0,0.0,3763.2,1403.37,27.087,27.084,0.132,1.48,8.2,-0.189,0.339,0.458,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3706.64,1470.34,1.21,106.9,-0.014,0.13,80.0,0.162,1.0,55534.7,3092.54,25.371,25.336,0.011,1.21,98.3,-0.017,0.107,0.123,1.0,0.0,1.0,1.0,0.0,2.0,15083.5,1642.09,25.583,25.577,0.026,1.23,41.8,-0.007,0.18,0.241,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3820.18,1309.16,1.49,101.7,-0.054,1.162,10.0,0.257,1.0,45652.0,2949.6,25.584,25.653,0.012,1.47,89.7,-0.044,1.348,0.254,1.0,0.0,1.0,1.0,0.0,0.0,19997.2,1517.75,25.276,25.27,0.034,1.42,32.2,-0.074,0.777,0.252,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3803.43,1285.07,2.07,111.2,-0.06,0.605,125.0,0.237,1.0,53384.4,2993.7,25.416,25.428,0.011,2.2,98.5,-0.043,0.781,0.228,1.0,0.0,1.0,1.0,0.0,0.0,18986.0,1573.78,25.334,25.328,0.021,1.86,51.5,-0.089,0.297,0.254,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3777.02,1835.51,1.29,110.8,-0.033,0.346,0.0,0.335,1.0,47560.8,2706.43,25.537,25.696,0.014,1.2,80.3,-0.025,0.272,0.313,1.0,0.0,1.0,1.0,0.0,0.0,26291.2,1423.53,24.98,24.972,0.016,1.37,66.3,-0.043,0.433,0.359,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3782.37,2349.17,1.33,118.4,-0.013,0.073,10.0,0.182,1.0,52891.2,2523.25,25.435,25.457,0.01,1.39,104.6,-0.021,0.04,0.16,1.0,0.0,1.0,1.0,0.0,0.0,19548.8,1361.95,25.309,25.303,0.02,1.22,55.5,0.0,0.132,0.222,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4002.39,1957.88,1.41,109.3,0.024,0.252,110.0,0.257,1.0,42130.4,2858.61,25.672,25.963,0.013,1.44,81.7,0.032,0.268,0.272,1.0,0.0,1.0,1.0,0.0,0.0,32477.8,1526.55,24.751,24.742,0.015,1.38,72.3,0.015,0.229,0.246,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3762.96,1908.18,1.31,103.5,0.045,0.212,175.0,0.281,1.0,56277.4,2772.92,25.358,25.326,0.012,1.28,93.0,0.038,0.134,0.245,1.0,0.0,1.0,1.0,0.0,2.0,15705.6,1466.42,25.537,25.532,0.024,1.35,45.1,0.057,0.336,0.341,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4096.4,2034.48,1.11,109.1,-0.003,0.07,125.0,0.128,1.0,49756.8,2801.99,25.49,25.502,0.011,1.08,99.1,0.006,0.063,0.092,1.0,0.0,1.0,1.0,0.0,0.0,17668.9,1478.07,25.41,25.404,0.024,1.17,45.4,-0.024,0.09,0.211,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3032.55,866.16,1.17,105.5,-0.011,0.031,165.0,0.166,1.0,51356.2,3161.38,25.457,25.472,0.012,1.11,93.0,-0.002,0.085,0.149,1.0,0.0,1.0,1.0,0.0,2.0,18536.0,1689.52,25.361,25.354,0.022,1.26,49.6,-0.025,-0.063,0.196,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3818.51,2376.79,1.23,110.3,-0.001,0.466,95.0,0.23,1.0,36217.8,2633.52,25.846,26.21,0.015,1.23,74.6,-0.002,0.633,0.301,1.0,0.0,1.0,1.0,0.0,2.0,34745.0,1407.95,24.687,24.678,0.013,1.23,81.2,-0.001,0.286,0.159,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2858.25,563.39,1.11,109.3,-0.031,0.073,70.0,0.227,1.0,38120.5,3165.1,25.781,26.099,0.014,1.06,78.6,-0.024,0.099,0.212,1.0,0.0,1.0,1.0,0.0,0.0,31794.4,1708.88,24.776,24.767,0.014,1.16,75.8,-0.04,0.042,0.246,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3811.94,1479.29,1.29,104.1,0.027,0.069,100.0,0.175,1.0,51372.9,3011.42,25.457,25.44,0.011,1.24,95.4,0.011,0.002,0.133,1.0,0.0,1.0,1.0,0.0,2.0,15751.1,1584.86,25.536,25.53,0.026,1.38,41.8,0.061,0.211,0.266,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3687.48,1508.54,1.23,104.3,-0.002,0.036,140.0,0.192,1.0,48160.7,3111.99,25.526,25.57,0.012,1.22,93.8,0.012,0.022,0.158,1.0,0.0,1.0,1.0,0.0,0.0,19399.1,1643.21,25.31,25.304,0.026,1.16,42.2,-0.029,0.104,0.222,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3336.11,1531.03,2.03,84.0,-0.129,0.204,45.0,0.63,1.0,13705.3,2975.4,26.886,27.493,0.037,1.52,29.6,-0.108,0.288,0.663,1.0,0.0,1.0,1.0,0.0,0.0,39507.6,1573.98,24.539,24.527,0.016,2.38,66.2,-0.122,0.187,0.593,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3705.82,2039.92,1.43,102.1,0.015,0.209,20.0,0.273,1.0,50495.3,3024.37,25.476,25.487,0.012,1.41,91.2,-0.004,0.137,0.225,1.0,0.0,1.0,1.0,0.0,2.0,17894.8,1602.02,25.396,25.39,0.024,1.45,46.0,0.051,0.339,0.366,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4058.04,1982.73,1.31,105.7,-0.002,0.631,90.0,0.202,1.0,36882.6,2796.82,25.818,26.158,0.016,1.22,68.2,0.001,1.007,0.203,1.0,0.0,1.0,1.0,0.0,0.0,32734.7,1469.51,24.742,24.733,0.014,1.31,75.7,-0.002,0.284,0.182,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2975.54,956.34,1.26,108.9,-0.025,0.053,15.0,0.09,1.0,47993.3,3143.03,25.531,25.599,0.012,1.22,93.3,-0.026,0.041,0.079,1.0,0.0,1.0,1.0,0.0,0.0,21033.2,1689.97,25.224,25.217,0.019,1.33,56.1,-0.023,0.071,0.108,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3675.32,2110.04,1.22,111.5,0.018,0.101,85.0,0.071,1.0,44630.6,3048.35,25.608,25.773,0.012,1.17,90.3,0.027,0.174,0.069,1.0,0.0,1.0,1.0,0.0,0.0,24951.4,1613.47,25.036,25.028,0.017,1.27,65.3,0.006,-0.002,0.074,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3740.51,2392.55,1.27,108.0,-0.004,0.113,30.0,0.163,1.0,32796.4,2604.5,25.954,26.35,0.016,1.27,67.4,-0.002,0.127,0.204,1.0,0.0,1.0,1.0,0.0,2.0,34899.7,1400.53,24.682,24.673,0.013,1.26,84.2,-0.006,0.098,0.128,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3997.92,1952.3,1.6,102.7,0.107,0.479,5.0,0.28,1.0,30611.6,2880.88,26.017,26.442,0.017,1.73,62.7,0.135,0.834,0.379,1.0,0.0,1.0,1.0,0.0,2.0,36105.7,1543.97,24.636,24.626,0.013,1.48,81.3,0.081,0.149,0.19,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3665.28,2077.76,1.32,106.9,0.018,0.033,110.0,0.087,1.0,48096.5,3059.0,25.527,25.574,0.012,1.33,93.0,0.021,0.02,0.074,1.0,0.0,1.0,1.0,0.0,0.0,19593.1,1608.26,25.298,25.291,0.021,1.32,52.7,0.011,0.053,0.11,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2792.72,1028.19,1.18,112.9,0.0,0.024,165.0,0.036,1.0,34325.1,3063.95,25.894,26.273,0.014,1.08,76.0,-0.005,-0.004,0.037,1.0,0.0,1.0,1.0,0.0,0.0,34553.6,1655.24,24.685,24.676,0.013,1.29,83.5,0.006,0.054,0.035,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3977.89,1827.36,1.12,109.3,0.003,0.19,85.0,0.091,1.0,36735.2,2914.96,25.819,26.154,0.014,1.14,75.9,0.016,0.26,0.095,1.0,0.0,1.0,1.0,0.0,2.0,32185.3,1534.51,24.76,24.752,0.014,1.11,78.7,-0.012,0.115,0.086,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3703.81,1525.46,1.34,103.8,-0.03,0.094,65.0,0.17,1.0,30459.2,3096.45,26.022,26.445,0.017,1.43,63.1,-0.039,0.165,0.188,1.0,0.0,1.0,1.0,0.0,2.0,35644.5,1625.38,24.65,24.641,0.013,1.25,82.4,-0.022,0.028,0.155,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3447.09,1557.09,1.12,111.0,-0.02,0.056,140.0,0.003,1.0,33588.7,3053.14,25.917,26.296,0.015,1.15,73.8,-0.027,0.073,0.003,1.0,0.0,1.0,1.0,0.0,0.0,33833.6,1639.03,24.707,24.698,0.013,1.08,82.8,-0.012,0.039,0.003,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3839.78,1899.07,1.4,105.8,-0.002,0.121,165.0,0.253,1.0,33574.9,2809.42,25.916,26.293,0.015,1.25,71.8,-0.009,0.143,0.275,1.0,0.0,1.0,1.0,0.0,0.0,33585.1,1496.91,24.714,24.705,0.014,1.53,77.4,0.005,0.096,0.23,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3707.17,2060.12,1.47,103.8,-0.018,0.28,110.0,0.272,1.0,47731.6,2988.94,25.535,25.549,0.012,1.52,92.3,-0.035,0.288,0.23,1.0,0.0,1.0,1.0,0.0,0.0,17075.4,1570.69,25.446,25.44,0.023,1.39,47.3,0.011,0.267,0.35,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3314.98,2325.05,1.26,110.8,-0.003,0.131,95.0,0.09,1.0,34578.8,2793.63,25.895,26.253,0.014,1.24,76.7,-0.002,0.194,0.099,1.0,0.0,1.0,1.0,0.0,0.0,32473.1,1494.63,24.76,24.751,0.014,1.29,79.9,-0.004,0.06,0.081,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3699.2,2196.41,1.23,70.6,-0.025,0.104,75.0,0.088,1.0,30717.9,3049.23,26.009,26.411,0.026,1.35,42.2,-0.028,0.115,0.128,1.0,0.0,1.0,1.0,0.0,2.0,33529.2,1611.44,24.717,24.707,0.019,1.13,56.6,-0.022,0.096,0.055,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3847.36,1477.99,1.12,99.6,0.024,0.194,95.0,0.122,1.0,33986.9,2999.45,25.903,26.264,0.016,1.11,68.6,0.021,0.205,0.116,1.0,0.0,1.0,1.0,0.0,2.0,32329.2,1561.68,24.757,24.748,0.017,1.13,63.9,0.029,0.212,0.133,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3803.44,1305.97,1.35,102.2,-0.031,0.375,55.0,0.293,1.0,47073.7,2978.28,25.551,25.562,0.012,1.32,90.6,-0.024,0.475,0.264,1.0,0.0,1.0,1.0,0.0,0.0,16627.3,1542.05,25.477,25.471,0.023,1.4,47.3,-0.044,0.202,0.345,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3730.72,2064.87,1.52,101.1,0.01,0.038,50.0,0.125,1.0,44781.2,3007.53,25.604,25.654,0.012,1.51,89.2,0.01,0.026,0.107,1.0,0.0,1.0,1.0,0.0,0.0,18441.5,1575.94,25.363,25.357,0.026,1.46,41.8,0.013,0.117,0.152,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3759.05,2038.8,1.38,103.8,0.002,0.384,150.0,0.131,1.0,46376.8,2959.79,25.566,25.57,0.012,1.35,92.8,0.011,0.408,0.114,1.0,0.0,1.0,1.0,0.0,0.0,15881.1,1554.37,25.525,25.519,0.023,1.42,46.5,-0.016,0.341,0.163,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4056.51,1972.73,1.47,102.8,-0.039,0.201,100.0,0.18,1.0,45859.2,2762.71,25.578,25.574,0.012,1.45,93.1,-0.041,0.19,0.149,1.0,0.0,1.0,1.0,0.0,0.0,15084.3,1465.2,25.581,25.575,0.025,1.49,43.3,-0.037,0.224,0.246,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,4023.55,1943.76,1.26,103.5,0.01,0.264,70.0,0.234,1.0,28983.1,2814.12,26.076,26.505,0.017,1.29,64.1,0.007,0.313,0.276,1.0,0.0,1.0,1.0,0.0,2.0,34769.6,1503.96,24.676,24.667,0.013,1.22,81.2,0.012,0.213,0.193,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3786.26,1934.09,1.31,103.7,0.018,0.176,140.0,0.196,1.0,46751.5,2848.76,25.558,25.561,0.012,1.34,92.8,0.02,0.204,0.169,1.0,0.0,1.0,1.0,0.0,0.0,15948.3,1519.66,25.521,25.515,0.023,1.25,46.3,0.014,0.122,0.246,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3583.74,1670.74,1.66,91.0,-0.077,0.247,100.0,0.537,1.0,40680.5,3065.94,25.709,25.777,0.014,1.77,78.2,-0.073,0.222,0.508,1.0,0.0,1.0,1.0,0.0,0.0,17772.1,1636.66,25.404,25.398,0.023,1.47,46.4,-0.084,0.288,0.587,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3813.8,1610.63,1.2,97.1,-0.006,0.114,5.0,0.109,1.0,41236.4,2976.47,25.696,25.854,0.014,1.27,79.0,0.005,0.051,0.101,1.0,0.0,1.0,1.0,0.0,2.0,22650.0,1591.39,25.142,25.134,0.019,1.09,56.3,-0.021,0.205,0.12,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3500.04,2130.51,1.14,101.8,0.012,0.024,70.0,0.138,1.0,32726.4,2849.88,25.943,26.303,0.017,1.19,65.7,0.024,0.04,0.185,1.0,0.0,1.0,1.0,0.0,2.0,31062.9,1511.1,24.798,24.789,0.014,1.09,77.7,-0.0,0.009,0.098,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3580.94,2203.18,1.26,69.5,-0.009,0.122,85.0,0.067,1.0,44559.7,2953.3,25.604,25.621,0.017,1.36,62.3,0.0,0.12,0.054,1.0,0.0,1.0,1.0,0.0,0.0,16323.4,1616.34,25.497,25.491,0.04,1.04,27.2,-0.001,0.073,0.045,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3612.39,2079.1,1.14,87.6,0.015,0.096,65.0,0.171,1.0,14750.7,2991.67,26.806,27.398,0.031,1.18,34.9,0.01,0.164,0.265,1.0,0.0,1.0,1.0,0.0,2.0,38474.1,1603.16,24.567,24.555,0.014,1.11,80.2,0.018,0.049,0.112,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2790.24,922.0,1.25,102.1,-0.01,0.059,70.0,0.037,1.0,29767.0,3117.62,26.048,26.449,0.017,1.28,63.8,-0.022,0.06,0.023,1.0,0.0,1.0,1.0,0.0,2.0,32291.5,1676.32,24.759,24.749,0.014,1.23,79.6,0.001,0.057,0.049,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3105.57,785.93,1.08,10.2,-0.12,0.042,120.0,0.433,1.0,2357.3,3192.15,28.798,29.095,0.153,1.06,7.1,-0.13,0.338,0.46,1.0,0.0,1.0,1.0,0.0,0.0,1843.9,1699.59,27.861,27.852,0.161,1.09,6.8,-0.109,-0.32,0.485,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3073.51,611.66,1.18,96.4,-0.013,0.336,110.0,0.164,1.0,45084.3,3196.47,25.603,25.625,0.014,1.06,79.2,-0.006,0.3,0.114,1.0,0.0,1.0,1.0,0.0,0.0,16705.5,1719.25,25.474,25.468,0.023,1.28,47.6,-0.024,0.392,0.223,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3814.7,2380.23,1.41,100.0,0.003,0.159,120.0,0.2,1.0,45887.6,2642.01,25.589,25.586,0.012,1.46,89.0,0.011,0.11,0.174,1.0,0.0,1.0,1.0,0.0,0.0,15103.4,1420.07,25.589,25.583,0.024,1.33,45.4,-0.011,0.241,0.246,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3697.72,1455.17,1.43,95.3,0.02,0.144,45.0,0.269,1.0,30542.9,3076.07,26.02,26.407,0.018,1.47,61.6,0.042,0.204,0.328,1.0,0.0,1.0,1.0,0.0,2.0,31626.4,1609.77,24.78,24.771,0.015,1.37,72.5,-0.002,0.085,0.209,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3589.77,2095.05,1.26,100.6,-0.017,0.3,35.0,0.146,1.0,40192.4,2960.76,25.721,25.889,0.013,1.24,80.6,-0.017,0.266,0.138,1.0,0.0,1.0,1.0,0.0,2.0,22633.5,1585.57,25.141,25.134,0.018,1.28,60.1,-0.017,0.346,0.159,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3618.03,1853.4,1.25,97.6,-0.023,0.132,30.0,0.111,1.0,44567.2,2993.81,25.609,25.624,0.013,1.11,85.4,-0.003,0.112,0.088,1.0,0.0,1.0,1.0,0.0,2.0,16048.6,1582.87,25.514,25.508,0.023,1.43,46.7,-0.056,0.162,0.148,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3732.33,1680.09,1.12,99.9,-0.012,0.134,100.0,0.061,1.0,43221.7,2973.63,25.643,25.656,0.012,1.08,89.5,-0.016,0.109,0.052,1.0,0.0,1.0,1.0,0.0,0.0,15430.1,1595.42,25.557,25.551,0.025,1.18,44.2,-0.004,0.184,0.081,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3152.81,644.48,1.18,100.9,0.006,0.058,80.0,0.038,1.0,43543.7,3175.25,25.637,25.656,0.012,1.21,89.0,-0.004,0.02,0.031,1.0,0.0,1.0,1.0,0.0,0.0,15953.1,1698.4,25.524,25.518,0.023,1.11,47.1,0.023,0.123,0.051,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3737.0,1396.35,1.47,97.9,-0.028,0.31,95.0,0.261,1.0,43295.6,3008.99,25.642,25.667,0.013,1.6,86.2,-0.023,0.325,0.237,1.0,0.0,1.0,1.0,0.0,0.0,16259.2,1590.47,25.501,25.495,0.023,1.2,46.4,-0.038,0.286,0.304,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3748.83,1664.91,1.07,95.2,0.001,0.15,10.0,0.185,1.0,35282.7,2989.62,25.863,26.133,0.017,1.0,65.0,0.003,0.261,0.19,1.0,0.0,1.0,1.0,0.0,0.0,25664.2,1598.04,25.006,24.998,0.016,1.08,65.9,-0.004,0.046,0.168,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3731.13,1556.59,1.23,93.7,-0.011,0.113,150.0,0.187,1.0,26311.9,3042.32,26.18,26.606,0.021,1.27,51.5,-0.005,0.204,0.233,1.0,0.0,1.0,1.0,0.0,0.0,31223.2,1616.17,24.794,24.784,0.015,1.19,74.6,-0.01,0.07,0.142,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,3695.25,1415.86,1.28,97.4,-0.032,0.123,50.0,0.201,1.0,42878.7,3051.51,25.652,25.663,0.012,1.33,87.0,-0.02,0.12,0.184,1.0,0.0,1.0,1.0,0.0,0.0,15129.0,1612.55,25.579,25.573,0.025,1.17,43.4,-0.053,0.128,0.238,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3725.68,2055.03,1.41,99.7,-0.005,0.376,15.0,0.139,1.0,42585.6,2997.91,25.659,25.694,0.012,1.52,87.3,-0.016,0.391,0.119,1.0,0.0,1.0,1.0,0.0,0.0,16644.6,1576.36,25.474,25.468,0.023,1.19,48.0,0.013,0.349,0.176,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2996.99,660.19,1.17,95.1,-0.008,0.041,15.0,0.133,1.0,39866.2,3182.76,25.731,25.868,0.015,1.17,72.1,0.0,0.053,0.096,1.0,0.0,1.0,1.0,0.0,0.0,20980.7,1676.89,25.227,25.22,0.019,1.16,57.5,-0.019,0.042,0.166,1.0,0.0,1.0,1.0,0.0,0.0
