e,c,x,y,Chi,SN,Sharp,Round,MA,Crowd,T,Counts,Bkgrd,inst_vega_mag1,m_V,mag1_err,Chi.1,SN.1,Sharp.1,Round.1,Crowd.1,FWHM,Ellip,PSFa,PSFb,PSFc,Eflag,Counts.1,Bkgrd.1,inst_vega_mag2,m_I,mag2_err,Chi.2,SN.2,Sharp.2,Round.2,Crowd.2,FWHM.1,Ellip.1,PSFa.1,PSFb.1,PSFc.1,Eflag.1
0.0,1.0,2625.99,1382.49,1.13,22.8,0.023,0.553,10.0,0.245,1.0,1765.0,2937.66,29.102,29.736,0.193,1.08,5.6,0.045,2.716,0.47,1.0,0.0,1.0,1.0,0.0,0.0,6265.5,1565.17,26.534,26.521,0.05,1.14,21.6,0.016,-0.136,0.182,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1246.62,695.78,1.13,25.0,-0.019,0.211,85.0,0.011,1.0,2495.3,2800.6,28.736,29.336,0.132,1.11,8.2,-0.029,0.645,0.013,1.0,0.0,1.0,1.0,0.0,0.0,6873.6,1504.4,26.436,26.425,0.046,1.13,23.6,-0.014,0.017,0.01,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,4175.14,3404.2,1.0,27.3,-0.002,0.349,100.0,0.324,1.0,8033.6,2789.66,27.48,27.571,0.047,0.99,23.3,-0.007,0.299,0.236,1.0,0.0,1.0,1.0,0.0,0.0,3798.1,1493.08,27.087,27.08,0.078,1.0,13.9,0.008,0.437,0.501,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2687.14,1946.09,1.25,18.5,-0.072,0.024,160.0,0.118,1.0,10488.5,2885.78,27.164,27.117,0.076,1.21,14.2,0.015,0.041,0.023,1.0,0.0,1.0,1.0,0.0,0.0,2569.9,1552.1,27.49,27.484,0.193,1.3,5.6,-0.034,0.027,0.228,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1795.62,3170.89,1.07,23.0,-0.079,0.557,165.0,0.485,1.0,2512.8,2536.4,28.736,29.334,0.136,1.11,8.0,-0.172,1.284,0.94,1.0,0.0,1.0,1.0,0.0,0.0,6774.7,1366.2,26.46,26.448,0.052,1.08,21.0,-0.03,0.182,0.352,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1968.06,1116.99,1.08,28.4,-0.018,0.481,20.0,0.153,1.0,7898.5,2805.8,27.485,27.625,0.046,1.12,23.4,-0.042,0.206,0.101,1.0,0.0,1.0,1.0,0.0,0.0,4165.2,1488.23,26.976,26.969,0.069,1.01,15.8,0.017,0.914,0.234,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,558.42,1950.76,1.16,24.8,-0.059,0.063,170.0,0.39,1.0,2642.1,2529.14,28.661,29.25,0.131,1.17,8.3,-0.125,0.14,0.628,1.0,0.0,1.0,1.0,0.0,0.0,6757.4,1354.46,26.448,26.437,0.047,1.13,23.2,-0.03,0.03,0.318,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2651.41,3657.45,1.23,28.4,0.019,2.716,20.0,0.146,1.0,4752.0,2642.91,28.05,28.52,0.073,1.26,14.9,0.03,4.117,0.219,1.0,0.0,1.0,1.0,0.0,0.0,6652.4,1419.29,26.482,26.472,0.045,1.21,24.1,0.012,1.712,0.095,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2782.03,2446.34,1.29,27.3,-0.113,0.374,135.0,0.56,1.0,6421.7,2806.28,27.716,28.06,0.057,1.3,19.0,-0.093,0.342,0.583,1.0,0.0,1.0,1.0,0.0,0.0,5774.5,1474.75,26.628,26.619,0.056,1.3,19.2,-0.137,0.419,0.55,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2251.7,688.94,1.12,27.0,-0.018,0.178,105.0,0.029,1.0,4110.5,2958.55,28.196,28.698,0.085,1.13,12.8,-0.07,-0.064,0.022,1.0,0.0,1.0,1.0,0.0,0.0,6623.2,1592.38,26.477,26.467,0.046,1.13,23.6,0.015,0.325,0.034,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,583.76,3567.12,1.21,23.9,0.099,1.336,130.0,0.23,1.0,2658.9,2492.44,28.677,29.258,0.138,1.24,7.9,0.179,3.478,0.569,1.0,0.0,1.0,1.0,0.0,2.0,6469.2,1346.7,26.512,26.501,0.049,1.17,22.1,0.067,0.449,0.146,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,24.22,192.83,1.73,22.9,-0.23,7.0,145.0,1.353,1.0,6311.4,2691.41,27.734,28.043,0.067,1.68,16.1,-0.187,8.0,1.424,1.0,0.0,1.0,1.0,0.0,0.0,5109.7,1460.45,26.76,26.751,0.081,1.77,13.3,-0.321,5.68,1.289,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2104.58,3485.24,1.11,26.8,-0.025,0.46,100.0,0.094,1.0,8419.0,2693.76,27.431,27.5,0.05,1.11,21.8,-0.033,0.34,0.07,1.0,0.0,1.0,1.0,0.0,0.0,3671.1,1454.7,27.125,27.118,0.076,1.11,14.2,0.0,0.643,0.124,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,523.78,2876.31,1.09,27.7,-0.002,0.044,130.0,0.107,1.0,4730.0,2550.87,28.05,28.519,0.074,1.07,14.7,0.004,0.24,0.181,1.0,0.0,1.0,1.0,0.0,0.0,6609.7,1361.5,26.485,26.475,0.046,1.1,23.4,-0.006,-0.098,0.05,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2110.99,529.66,1.32,24.6,-0.139,0.194,165.0,0.772,1.0,6934.3,2965.27,27.63,27.866,0.057,1.28,19.0,-0.133,0.245,0.711,1.0,0.0,1.0,1.0,0.0,2.0,4604.7,1589.85,26.871,26.863,0.119,1.57,9.1,-0.201,0.454,0.903,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3035.15,2515.18,1.15,26.6,-0.074,0.163,100.0,0.053,1.0,3529.6,2832.9,28.362,28.9,0.097,1.06,11.1,-0.088,0.153,0.083,1.0,0.0,1.0,1.0,0.0,0.0,6720.1,1506.46,26.465,26.454,0.045,1.2,24.0,-0.066,0.166,0.04,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,748.06,1408.5,1.09,26.1,-0.016,0.293,110.0,0.382,1.0,7997.7,2710.47,27.472,27.621,0.052,1.03,20.9,-0.024,0.412,0.335,1.0,0.0,1.0,1.0,0.0,2.0,4293.2,1452.38,26.941,26.934,0.071,1.18,15.3,-0.005,0.13,0.465,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3471.99,4173.76,1.28,26.8,-0.211,0.229,120.0,0.373,1.0,8171.9,2708.46,27.465,27.476,0.046,1.23,23.7,-0.135,0.22,0.336,1.0,0.0,1.0,1.0,0.0,0.0,2884.1,1448.71,27.392,27.386,0.096,1.36,11.3,-0.367,0.244,0.476,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1451.22,3487.39,1.64,23.6,-0.203,2.913,105.0,1.378,1.0,5894.0,2595.33,27.819,28.18,0.079,1.63,13.8,-0.133,4.114,1.497,1.0,0.0,1.0,1.0,0.0,0.0,5584.8,1394.5,26.671,26.662,0.062,1.64,17.6,-0.275,1.991,1.336,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2108.18,529.62,1.25,22.6,-0.131,0.426,165.0,0.708,1.0,3782.4,2964.29,28.285,28.758,0.109,1.29,10.0,-0.19,0.45,0.877,1.0,0.0,1.0,1.0,0.0,0.0,5377.0,1595.77,26.704,26.693,0.064,1.24,17.0,-0.11,0.422,0.66,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,897.07,38.5,1.62,18.1,-0.243,1.452,160.0,0.721,1.0,7214.1,2790.08,27.595,27.856,0.074,1.59,14.6,-0.275,0.003,0.774,1.0,0.0,1.0,1.0,0.0,0.0,5104.8,1486.16,26.762,26.754,0.102,1.62,10.7,-0.187,4.01,0.639,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2737.41,1814.19,1.24,20.6,-0.106,0.154,50.0,0.016,1.0,3423.5,2930.03,28.38,28.91,0.145,1.22,7.5,-0.058,-0.05,0.013,1.0,0.0,1.0,1.0,0.0,0.0,6307.3,1563.1,26.523,26.512,0.06,1.24,18.2,-0.082,0.254,0.012,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1077.52,937.5,1.08,24.9,0.019,2.448,5.0,0.13,1.0,4658.9,2719.85,28.056,28.518,0.091,1.03,11.9,-0.023,1.839,0.163,1.0,0.0,1.0,1.0,0.0,0.0,6322.9,1471.9,26.526,26.516,0.051,1.1,21.3,0.02,2.784,0.103,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2721.57,1493.95,1.05,25.6,-0.023,0.089,145.0,0.154,1.0,3404.7,2995.91,28.392,28.936,0.104,1.07,10.5,-0.0,0.588,0.192,1.0,0.0,1.0,1.0,0.0,0.0,6689.5,1608.47,26.462,26.451,0.047,1.05,23.3,-0.034,-0.172,0.143,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3015.11,2676.0,1.23,27.6,-0.094,0.131,60.0,0.231,1.0,6075.3,2729.89,27.779,28.149,0.061,1.22,17.9,-0.134,0.291,0.26,1.0,0.0,1.0,1.0,0.0,0.0,5936.7,1456.92,26.6,26.591,0.052,1.25,20.8,-0.055,-0.021,0.216,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1383.58,1981.21,1.27,25.6,-0.013,0.518,5.0,0.462,1.0,7517.4,2576.64,27.533,27.672,0.058,1.27,18.7,-0.017,0.416,0.432,1.0,0.0,1.0,1.0,0.0,0.0,3953.2,1374.98,27.026,27.019,0.075,1.24,14.5,-0.031,0.641,0.51,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2308.02,1093.26,1.3,24.0,-0.153,0.198,160.0,1.336,1.0,6073.2,2907.43,27.771,28.118,0.067,1.28,16.2,-0.14,0.249,1.411,1.0,0.0,1.0,1.0,0.0,0.0,5537.5,1548.35,26.669,26.66,0.063,1.33,17.1,-0.168,0.151,1.312,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,679.26,1180.87,1.85,24.1,-0.265,3.59,80.0,1.131,1.0,4896.9,2463.27,28.002,28.415,0.079,1.6,13.7,-0.24,6.708,1.042,1.0,0.0,1.0,1.0,0.0,2.0,5539.2,1281.35,26.668,26.658,0.06,2.05,18.0,-0.288,0.82,1.298,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,777.09,131.26,1.02,25.2,-0.009,0.069,70.0,0.048,1.0,3300.2,2796.84,28.437,28.978,0.112,1.09,9.7,-0.046,0.3,0.098,1.0,0.0,1.0,1.0,0.0,2.0,6390.5,1502.35,26.519,26.508,0.047,0.99,23.0,0.008,-0.033,0.03,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1992.58,1346.75,1.22,25.4,-0.04,0.437,85.0,0.305,1.0,4183.2,2831.92,28.171,28.664,0.087,1.23,12.5,-0.024,0.899,0.328,1.0,0.0,1.0,1.0,0.0,0.0,6499.7,1521.04,26.494,26.484,0.049,1.22,22.0,-0.05,0.124,0.304,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,926.83,475.03,1.11,26.8,-0.025,0.342,70.0,0.071,1.0,8151.5,2786.12,27.455,27.527,0.049,1.14,22.4,-0.041,0.207,0.028,1.0,0.0,1.0,1.0,0.0,2.0,3724.0,1493.4,27.102,27.095,0.077,1.05,14.1,-0.0,0.55,0.145,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,834.18,3336.24,1.62,27.5,-0.06,2.121,90.0,0.606,1.0,8058.9,2528.04,27.477,27.635,0.049,1.73,22.3,-0.047,2.144,0.598,1.0,0.0,1.0,1.0,0.0,2.0,4417.6,1346.37,26.924,26.916,0.068,1.44,15.9,-0.077,2.084,0.628,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1140.98,2802.81,1.15,25.1,-0.144,0.164,115.0,0.595,1.0,7566.2,2618.74,27.542,27.737,0.055,1.17,19.8,-0.17,0.162,0.637,1.0,0.0,1.0,1.0,0.0,2.0,4535.6,1426.87,26.892,26.884,0.074,1.12,14.7,-0.107,0.168,0.601,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2724.13,2275.22,1.23,26.8,0.074,0.405,155.0,0.298,1.0,4261.7,2746.9,28.157,28.646,0.082,1.23,13.3,0.111,0.017,0.446,1.0,0.0,1.0,1.0,0.0,0.0,6475.2,1435.93,26.504,26.493,0.047,1.22,23.1,0.049,0.67,0.212,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1654.66,700.22,1.15,24.6,-0.071,0.602,75.0,0.322,1.0,7027.2,2830.14,27.616,27.879,0.058,1.22,18.7,-0.071,0.857,0.285,1.0,0.0,1.0,1.0,0.0,2.0,5011.4,1521.03,26.779,26.771,0.07,1.06,15.6,-0.07,0.247,0.394,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,824.57,2063.18,1.33,18.6,0.167,2.331,30.0,0.869,1.0,6739.1,2453.52,27.647,27.896,0.083,1.33,13.1,0.118,1.858,0.753,1.0,0.0,1.0,1.0,0.0,0.0,4666.4,1244.87,26.847,26.839,0.086,1.32,12.7,0.217,2.785,0.986,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1043.66,3993.26,1.21,26.7,-0.023,0.798,75.0,0.9,1.0,8493.7,2515.97,27.422,27.466,0.046,1.16,23.4,-0.004,0.798,0.831,1.0,0.0,1.0,1.0,0.0,0.0,3415.5,1351.92,27.207,27.201,0.091,1.35,12.0,-0.061,0.788,1.159,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,380.21,2224.16,1.28,28.1,-0.122,0.245,95.0,0.245,1.0,7620.9,2588.03,27.531,27.723,0.048,1.26,22.6,-0.108,0.06,0.252,1.0,0.0,1.0,1.0,0.0,0.0,4529.5,1397.71,26.889,26.881,0.065,1.32,16.7,-0.142,0.51,0.238,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2673.6,1508.14,1.14,22.6,-0.047,0.438,130.0,0.106,1.0,2673.6,2967.48,28.658,29.236,0.149,1.19,7.3,-0.045,1.177,0.206,1.0,0.0,1.0,1.0,0.0,0.0,6387.2,1579.18,26.513,26.501,0.058,1.15,18.7,-0.053,0.084,0.055,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2417.44,3842.21,1.11,27.1,0.024,0.367,175.0,0.037,1.0,5425.8,2664.1,27.908,28.323,0.067,1.1,16.3,0.001,0.421,0.045,1.0,0.0,1.0,1.0,0.0,2.0,6170.2,1421.84,26.565,26.555,0.051,1.12,21.4,0.044,0.316,0.032,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,909.12,2093.96,2.33,19.9,-0.146,4.488,170.0,1.209,1.0,6170.0,2370.35,27.742,28.11,0.091,2.44,12.0,-0.159,6.101,1.329,1.0,0.0,1.0,1.0,0.0,0.0,6013.6,1258.68,26.574,26.564,0.069,2.24,15.8,-0.136,3.27,1.136,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2108.77,3583.82,1.14,22.0,-0.001,0.014,0.0,0.133,1.0,2237.6,2696.51,28.864,29.474,0.162,1.04,6.7,0.064,0.119,0.299,1.0,0.0,1.0,1.0,0.0,2.0,6573.4,1429.75,26.494,26.482,0.052,1.17,20.7,-0.027,-0.028,0.065,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2080.04,3340.63,1.08,25.5,-0.037,0.421,65.0,0.404,1.0,4442.8,2726.88,28.121,28.617,0.079,1.04,13.7,0.003,0.762,0.37,1.0,0.0,1.0,1.0,0.0,0.0,6957.2,1427.79,26.431,26.421,0.055,1.08,19.6,-0.065,0.05,0.415,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,270.43,1575.55,1.15,22.0,-0.014,0.486,120.0,0.252,1.0,2684.4,2505.23,28.647,29.22,0.154,1.22,7.0,-0.064,0.217,0.469,1.0,0.0,1.0,1.0,0.0,2.0,6244.2,1365.26,26.535,26.524,0.053,1.13,20.5,0.005,0.446,0.148,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2416.0,2146.37,1.15,17.4,-0.1,0.113,150.0,0.281,1.0,3535.0,2839.55,28.343,28.82,0.172,1.29,6.3,-0.072,0.322,0.422,1.0,0.0,1.0,1.0,0.0,2.0,5136.8,1517.97,26.744,26.734,0.072,1.08,15.2,-0.109,0.044,0.275,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,933.49,118.04,1.13,26.4,-0.005,0.119,100.0,0.185,1.0,3683.6,2767.07,28.319,28.842,0.093,0.94,11.7,0.055,0.16,0.284,1.0,0.0,1.0,1.0,0.0,0.0,6521.0,1486.68,26.497,26.486,0.047,1.22,23.3,-0.041,0.094,0.144,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,149.87,1467.01,1.54,23.6,-0.183,1.21,70.0,1.292,1.0,5528.6,2608.04,27.871,28.297,0.074,1.32,14.7,-0.15,1.53,1.389,1.0,0.0,1.0,1.0,0.0,0.0,6547.1,1401.69,26.485,26.476,0.066,1.77,16.3,-0.234,0.774,1.199,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1757.68,3024.9,1.23,26.6,-0.026,0.716,95.0,0.488,1.0,4982.9,2468.31,27.994,28.444,0.072,1.24,15.0,-0.103,0.226,0.574,1.0,0.0,1.0,1.0,0.0,0.0,6443.4,1325.99,26.513,26.503,0.05,1.22,21.8,0.036,1.109,0.431,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2307.55,1090.54,1.22,27.8,-0.057,0.061,45.0,0.418,1.0,7808.5,2905.26,27.499,27.656,0.048,1.23,22.8,-0.051,0.049,0.328,1.0,0.0,1.0,1.0,0.0,0.0,4281.5,1549.49,26.947,26.94,0.069,1.21,15.8,-0.065,0.074,0.554,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1107.24,3509.04,1.13,25.7,-0.038,0.135,160.0,0.01,1.0,3517.6,2594.56,28.374,28.909,0.102,1.11,10.7,-0.04,0.42,0.015,1.0,0.0,1.0,1.0,0.0,2.0,6589.2,1386.33,26.492,26.481,0.047,1.13,23.2,-0.037,-0.014,0.008,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1244.98,2280.11,1.68,21.2,-0.209,1.832,95.0,1.155,1.0,2346.8,1983.44,28.796,29.375,0.214,1.64,5.1,0.099,3.937,2.777,1.0,0.0,1.0,1.0,0.0,0.0,5661.4,1184.67,26.648,26.637,0.059,1.68,18.4,-0.337,-1.591,0.863,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2169.05,926.48,1.14,25.9,0.001,0.254,125.0,0.053,1.0,3905.8,2910.99,28.249,28.756,0.088,1.04,12.4,0.045,0.321,0.032,1.0,0.0,1.0,1.0,0.0,0.0,6422.6,1556.32,26.509,26.499,0.049,1.2,22.3,-0.028,0.213,0.068,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1401.33,1091.96,1.14,24.8,-0.046,0.153,170.0,0.532,1.0,7788.9,2788.43,27.502,27.506,0.049,1.12,22.2,-0.036,0.07,0.48,1.0,0.0,1.0,1.0,0.0,0.0,2663.3,1503.77,27.46,27.454,0.107,1.17,10.1,-0.07,0.346,0.725,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1871.67,2204.74,1.77,18.7,0.007,0.306,0.0,1.052,1.0,8204.4,2126.46,27.449,27.567,0.066,1.73,16.4,0.014,0.565,1.023,1.0,0.0,1.0,1.0,0.0,0.0,4112.9,1187.87,26.991,26.983,0.123,1.82,8.8,-0.012,-0.301,1.071,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3005.61,3725.43,1.28,26.3,-0.002,0.16,130.0,0.092,1.0,7117.4,2734.23,27.614,27.779,0.058,1.1,18.6,-0.014,0.249,0.046,1.0,0.0,1.0,1.0,0.0,0.0,3969.4,1466.76,27.042,27.034,0.072,1.51,15.2,0.013,0.124,0.147,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,869.58,2029.83,1.46,25.2,-0.098,2.005,80.0,0.856,1.0,5831.6,2475.44,27.809,28.175,0.066,1.36,16.6,-0.13,1.308,0.772,1.0,0.0,1.0,1.0,0.0,0.0,5641.6,1270.49,26.642,26.633,0.058,1.56,18.8,-0.066,2.687,0.962,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1523.01,2344.74,1.31,16.8,-0.148,0.777,55.0,1.027,1.0,3484.2,2141.9,28.369,28.884,0.14,1.4,7.7,-0.302,0.379,0.936,1.0,0.0,1.0,1.0,0.0,0.0,6016.6,1285.52,26.585,26.574,0.105,1.35,10.4,-0.044,1.04,0.392,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1611.61,3239.34,1.22,20.0,-0.095,0.282,120.0,0.426,1.0,1803.5,2567.86,29.092,29.716,0.217,1.23,5.0,-0.163,1.097,0.79,1.0,0.0,1.0,1.0,0.0,0.0,5934.7,1370.49,26.603,26.591,0.058,1.22,18.7,-0.074,0.019,0.26,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,1840.73,505.86,1.12,25.0,-0.023,0.345,35.0,0.037,1.0,2293.0,2888.11,28.829,29.434,0.145,1.09,7.5,0.036,1.017,0.065,1.0,0.0,1.0,1.0,0.0,2.0,6509.5,1547.98,26.497,26.485,0.046,1.15,23.5,-0.046,0.09,0.027,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2811.61,4032.16,1.05,26.4,-0.033,0.138,70.0,0.223,1.0,7159.7,2681.51,27.608,27.811,0.051,1.06,21.3,-0.073,-0.003,0.212,1.0,0.0,1.0,1.0,0.0,0.0,4378.4,1429.55,26.938,26.93,0.073,1.04,14.8,0.036,0.38,0.273,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2357.35,1696.2,1.14,23.8,-0.065,0.162,50.0,0.036,1.0,5378.1,2873.51,27.9,28.317,0.079,1.11,13.7,-0.131,0.14,0.057,1.0,0.0,1.0,1.0,0.0,2.0,6169.4,1551.5,26.549,26.539,0.056,1.16,19.4,-0.016,0.178,0.02,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2432.74,2280.43,1.46,23.3,-0.118,1.242,105.0,1.373,1.0,6697.6,2643.84,27.67,27.934,0.063,1.51,17.2,-0.083,1.412,1.357,1.0,0.0,1.0,1.0,0.0,2.0,4785.1,1379.67,26.83,26.821,0.07,1.4,15.4,-0.159,1.029,1.407,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,3810.31,4082.28,1.18,28.4,0.002,1.678,70.0,0.017,1.0,5941.1,2706.18,27.811,28.186,0.059,1.22,18.3,0.045,2.535,0.013,1.0,0.0,1.0,1.0,0.0,0.0,5908.6,1439.6,26.613,26.604,0.05,1.15,21.8,-0.038,0.873,0.02,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1404.53,2721.33,1.24,24.7,-0.102,0.34,20.0,0.384,1.0,4215.2,2466.06,28.172,28.643,0.091,1.21,11.9,-0.158,0.709,0.611,1.0,0.0,1.0,1.0,0.0,2.0,5945.2,1323.5,26.598,26.588,0.052,1.22,21.0,-0.068,0.116,0.27,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1471.09,1336.15,1.24,25.5,-0.037,1.691,140.0,0.345,1.0,5767.7,2741.98,27.824,28.169,0.073,1.25,14.8,-0.052,1.725,0.369,1.0,0.0,1.0,1.0,0.0,0.0,5227.2,1452.6,26.73,26.721,0.059,1.26,18.5,0.001,1.872,0.405,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2167.87,2745.56,1.29,23.6,-0.086,1.026,175.0,1.244,1.0,6582.1,2700.76,27.691,27.974,0.063,1.29,17.1,-0.044,1.203,1.266,1.0,0.0,1.0,1.0,0.0,0.0,4962.2,1432.73,26.794,26.786,0.07,1.26,15.4,-0.138,0.807,1.273,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2225.98,3978.11,1.14,25.8,-0.097,0.07,170.0,0.457,1.0,7851.4,2648.97,27.509,27.62,0.056,1.09,19.2,-0.076,0.139,0.417,1.0,0.0,1.0,1.0,0.0,0.0,3886.5,1411.88,27.067,27.06,0.073,1.21,14.8,-0.118,0.021,0.478,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,2260.32,630.67,1.17,25.6,-0.088,0.061,115.0,0.041,1.0,3057.4,2965.7,28.516,29.076,0.113,1.11,9.6,-0.09,0.098,0.072,1.0,0.0,1.0,1.0,0.0,0.0,6578.2,1591.97,26.485,26.474,0.046,1.23,23.5,-0.088,0.043,0.029,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1927.93,3828.83,1.15,24.8,-0.039,0.552,150.0,0.057,1.0,2964.0,2631.55,28.563,29.129,0.112,1.09,9.7,-0.044,1.32,0.08,1.0,0.0,1.0,1.0,0.0,0.0,6562.8,1409.33,26.499,26.487,0.056,1.22,19.3,-0.039,0.051,0.033,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,246.04,3473.16,1.85,19.1,-0.121,7.178,25.0,2.194,1.0,7581.7,2444.28,27.545,27.556,0.063,1.87,17.2,-0.195,5.643,2.009,1.0,0.0,1.0,1.0,0.0,0.0,2678.3,1312.81,27.467,27.461,0.179,1.69,6.1,0.162,9.999,2.713,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,557.43,3526.82,1.08,26.1,-0.039,0.273,105.0,0.174,1.0,5506.8,2514.27,27.889,28.267,0.075,1.14,14.4,-0.049,0.686,0.222,1.0,0.0,1.0,1.0,0.0,0.0,5523.5,1344.75,26.683,26.674,0.054,1.05,20.0,-0.036,0.007,0.135,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1695.91,1268.08,1.1,22.0,-0.068,0.353,70.0,0.125,1.0,5442.0,2800.54,27.887,28.05,0.065,1.09,16.7,-0.048,0.211,0.15,1.0,0.0,1.0,1.0,0.0,0.0,3031.4,1511.98,27.321,27.313,0.157,1.11,6.9,-0.116,1.204,0.132,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,545.96,2445.49,1.36,21.5,-0.115,1.091,80.0,1.393,1.0,6855.2,2549.75,27.646,27.776,0.063,1.35,17.2,-0.071,1.079,1.291,1.0,0.0,1.0,1.0,0.0,2.0,3528.2,1356.77,27.162,27.154,0.109,1.35,9.9,-0.206,1.093,2.335,1.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,535.88,3938.47,1.21,25.3,-0.088,1.47,80.0,0.54,1.0,7447.9,2448.01,27.565,27.693,0.051,1.22,21.3,-0.064,1.59,0.517,1.0,0.0,1.0,1.0,0.0,0.0,3825.7,1318.27,27.085,27.077,0.081,1.21,13.4,-0.129,1.255,0.597,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2083.12,3724.13,1.11,23.5,0.014,0.294,140.0,0.035,1.0,3383.5,2681.62,28.418,28.957,0.105,0.96,10.3,-0.006,0.562,0.048,1.0,0.0,1.0,1.0,0.0,2.0,6485.8,1434.81,26.51,26.499,0.053,1.21,20.6,0.027,0.117,0.027,1.0,0.0,1.0,1.0,0.0,2.0
0.0,1.0,2352.37,1406.44,1.11,27.2,-0.012,0.177,25.0,0.138,1.0,7896.3,2910.73,27.485,27.592,0.047,1.1,22.9,-0.05,-0.002,0.094,1.0,0.0,1.0,1.0,0.0,0.0,3868.7,1562.8,27.054,27.047,0.076,1.11,14.3,0.05,0.478,0.207,1.0,0.0,1.0,1.0,0.0,0.0
